"uid","title","year","format","barcode","imdb_id","runtime","director","watched","poster_url","box_set","genre_ids","hidden","title_da","actors"
"684","Meet the Parents","2000","DVD","","tt0212338","108","Jay Roach","false","https://image.tmdb.org/t/p/w300/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg","Meet the Parents / Meet the Fockers","Comedy|Romance","","Meet the Parents","Ben Stiller|Robert De Niro|Teri Polo|Blythe Danner|Nicole DeHuff"
"685","Meet the Fockers","2004","DVD","","tt0290002","115","Jay Roach","false","https://image.tmdb.org/t/p/w300/59fXm6N2x7QSbvt6BaBxTNBXGL8.jpg","Meet the Parents / Meet the Fockers","Comedy|Romance","","",""
"686","Ace Ventura: Pet Detective","1994","DVD","","tt0109040","86","Tom Shadyac","true","https://image.tmdb.org/t/p/w300/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg","ACE VENTURA 1 + 2","Comedy|Mystery","","Ace Ventura, detektiv","Jim Carrey|Courteney Cox|Sean Young|Tone Loc|Dan Marino"
"687","Ace Ventura: When Nature Calls","1995","DVD","","tt0112281","90","Steve Oedekerk","true","https://image.tmdb.org/t/p/w300/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg","ACE VENTURA 1 + 2","Comedy|Adventure","","Ace Ventura - når naturen kalder","Jim Carrey|Ian McNeice|Simon Callow|Maynard Eziashi|Bob Gunton"
"688","Twilight","2008","DVD","","tt1099212","117","Catherine Hardwicke","true","https://image.tmdb.org/t/p/w300/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg","The Twilight Saga Trilogy","Fantasy|Drama|Romance","","Twilight","Kristen Stewart|Robert Pattinson|Billy Burke|Peter Facinelli|Ashley Greene"
"689","The Twilight Saga: New Moon","2009","DVD","","tt1259571","130","Chris Weitz","true","https://image.tmdb.org/t/p/w300/zZZe5wn0udlhMtdlDjN4NB72R6e.jpg","The Twilight Saga Trilogy","Fantasy|Drama|Romance","","",""
"690","The Twilight Saga: Eclipse","2010","DVD","","tt1325004","124","David Slade","true","https://image.tmdb.org/t/p/w300/dK4Gi1UdMiHzHc7r7CZQG4IQ9Sr.jpg","The Twilight Saga Trilogy","Fantasy|Drama|Romance","","The Twilight Saga: Eclipse","Kristen Stewart|Robert Pattinson|Taylor Lautner|Bryce Dallas Howard|Dakota Fanning"
"691","Days of Thunder","1990","DVD","","tt0099371","107","Tony Scott","true","https://image.tmdb.org/t/p/w300/8UvcoeMJag8UWGF8sg7eYspzq0Q.jpg","Top Gun / Days of Thunder","Action|Drama|Romance","","",""
"692","Independence Day","1996","DVD","","tt0116629","145","Roland Emmerich","true","https://image.tmdb.org/t/p/w300/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg","The Day After Tomorrow / Independence Day","Action|Adventure|Sci-Fi","","Independence Day","Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch"
"693","Memories of Murder","2003","DVD","","tt0353969","131","Bong Joon-ho","true","https://image.tmdb.org/t/p/w300/dsEoTJKM1s5OVDkS2P2JdoTxo4K.jpg","Memories of Murder / Mother / Barking Dogs Never Bite","Crime|Drama|Thriller","","Memories of Murder","송강호|김상경|김뢰하|송재호|변희봉"
"694","Mother","2009","DVD","","tt1216496","128","Bong Joon-ho","false","https://image.tmdb.org/t/p/w300/8oBnSkZE6GDVugAbLPO6uJd4GcS.jpg","Memories of Murder / Mother / Barking Dogs Never Bite","Crime|Drama|Mystery","","마더","김혜자|원빈|진구|윤제문|전미선"
"695","Barking Dogs Never Bite","2000","DVD","","tt0269743","110","Bong Joon-ho","true","https://image.tmdb.org/t/p/w300/yJyxPItcLNVfYr7idOphQTmQ9hK.jpg","Memories of Murder / Mother / Barking Dogs Never Bite","Comedy|Crime|Mystery","","",""
"696","Divergent","2014","Blu-ray","","tt1840309","140","Neil Burger","false","https://image.tmdb.org/t/p/w300/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg","","Action|Adventure|Science Fiction","","Divergent","Shailene Woodley|Theo James|Ashley Judd|Jai Courtney|Ray Stevenson"
"697","Avengers: Age of Ultron","2015","Blu-ray","","tt2395427","141","Joss Whedon","false","https://image.tmdb.org/t/p/w300/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg","","Action|Adventure|Science Fiction","","Avengers: Age of Ultron","Robert Downey Jr.|Chris Hemsworth|Mark Ruffalo|Chris Evans|Scarlett Johansson"
"698","Air Force One","1997","DVD","","tt0118571","124","Wolfgang Petersen","false","https://image.tmdb.org/t/p/w300/evO1iENjLpUnbwjnt5XK85jRYob.jpg","","Action|Thriller","","Air Force One","Harrison Ford|Gary Oldman|Glenn Close|Wendy Crewson|Liesel Matthews"
"699","The Incredible Story of the Giant Pear","2017","DVD","","tt7006206","80","Amalie Næsby Fick","true","https://image.tmdb.org/t/p/w300/ziBy2wFxLI3sGBqbfu8VVtO8mdA.jpg","","Animation|Adventure|Family","","Den utrolige historie om den kæmpestore pære","Alfred Bjerre Larsen|Liva Elvira Magnussen|Peter Frödin|Henrik Koefoed|Peter Plaugborg"
"700","Storks","2016","Blu-ray","","tt4624424","87","Doug Sweetland","true","https://image.tmdb.org/t/p/w300/pwGolX8JmGJhhcUjO5SJt38Uk0m.jpg","","Adventure|Animation|Comedy|Family","","Storkene","Andy Samberg|Katie Crown|Kelsey Grammer|Jennifer Aniston|Ty Burrell"
"701","Moana","2016","Blu-ray","","tt3521164","107","John Musker","true","https://image.tmdb.org/t/p/w300/9tzN8sPbyod2dsa0lwuvrwBDWra.jpg","","Adventure|Comedy|Family|Animation","","Vaiana","Auliʻi Cravalho|Dwayne Johnson|Rachel House|Temuera Morrison|Jemaine Clement"
"702","Toy Story 3","2010","Blu-ray","","tt0435761","102","Lee Unkrich","true","https://image.tmdb.org/t/p/w300/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg","","Animation|Family|Comedy","","Toy Story 3","Tom Hanks|Tim Allen|Joan Cusack|Don Rickles|Wallace Shawn"
"703","Ferdinand","2017","Blu-ray","","tt3411444","108","Carlos Saldanha","true","https://image.tmdb.org/t/p/w300/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg","","Animation|Family|Adventure|Comedy","","Ferdinand","John Cena|Kate McKinnon|Anthony Anderson|Bobby Cannavale|Peyton Manning"
"704","Wreck-It Ralph","2012","Blu-ray","","tt1772341","101","Rich Moore","true","https://image.tmdb.org/t/p/w300/fiHyt6UmG4yjcXFt9Cbpw6OedHh.jpg","","Family|Animation|Comedy|Adventure","","Vilde Rolf","John C. Reilly|Sarah Silverman|Jack McBrayer|Jane Lynch|Alan Tudyk"
"705","Up","2009","Blu-ray","","tt1049413","96","Pete Docter","true","https://image.tmdb.org/t/p/w300/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg","","Animation|Comedy|Family|Adventure","","Op","Ed Asner|Christopher Plummer|Jordan Nagai|Bob Peterson|Delroy Lindo"
"706","Kung Fu Panda","2008","DVD","","tt0441773","90","Mark Osborne","true","https://image.tmdb.org/t/p/w300/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg","","Action|Animation|Comedy|Drama|Family","","Kung Fu Panda","Jack Black|Dustin Hoffman|Angelina Jolie|Ian McShane|Seth Rogen"
"707","Rambo: First Blood Part II","1985","Blu-ray","","tt0089880","96","George P. Cosmatos","false","https://image.tmdb.org/t/p/w300/pzPdwOitmTleVE3YPMfIQgLh84p.jpg","","Action|Adventure|Thriller|War","","Rambo - First Blood 2","Sylvester Stallone|Richard Crenna|Charles Napier|Steven Berkoff|Julia Nickson"
"708","Spider-Man 3","2007","DVD","","tt0413300","139","Sam Raimi","false","https://image.tmdb.org/t/p/w300/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg","","Action|Adventure|Science Fiction","","Spider-Man 3","Tobey Maguire|Kirsten Dunst|James Franco|Thomas Haden Church|Topher Grace"
"709","From Dusk Till Dawn","1996","DVD","","tt0116367","108","Robert Rodriguez","false","https://image.tmdb.org/t/p/w300/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg","","Horror|Action|Thriller|Crime","","From Dusk Till Dawn","George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu"
"710","Broen","2011","DVD","","tt1733785","520","Hans Rosenfeldt","false","https://media.themoviedb.org/t/p/w300_and_h450_face/v8V9hLWArWhoIdmZ1ujmWrJZL6J.jpg","","Crime|Drama|Mystery","","",""
"711","Apollo 18","2011","DVD","","tt1772240","86","Gonzalo López-Gallego","false","https://image.tmdb.org/t/p/w300/4bLqU6YncqvKETzvPZPPoVrLUYM.jpg","","Horror|Science Fiction|Thriller","","Apollo 18","Ryan Robbins|Warren Christie|Lloyd Owen|Andrew Airlie|Michael Kopsa"
"712","Liar Liar","1997","DVD","","tt0119528","86","Tom Shadyac","false","https://image.tmdb.org/t/p/w300/p1habYSdC7oD3WygQ5lynU5G5rV.jpg","","Comedy","","Fuld af løgn","Jim Carrey|Maura Tierney|Justin Cooper|Cary Elwes|Anne Haney"
"713","EuroTrip","2004","DVD","","tt0356150","92","Jeff Schaffer","false","https://image.tmdb.org/t/p/w300/iLdO4PwbZCCQSa9rchZMwuJm9xe.jpg","","Comedy","","EuroTrip","Scott Mechlowicz|Jacob Pitts|Michelle Trachtenberg|Travis Wester|Vinnie Jones"
"714","The Celebration","1998","DVD","","tt0154420","101","Thomas Vinterberg","false","https://image.tmdb.org/t/p/w300/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg","","Drama","","Festen","Ulrich Thomsen|Henning Moritzen|Thomas Bo Larsen|Paprika Steen|Birthe Neumann"
"716","Howling III: The Marsupials","1987","DVD","","tt0093227","98","Philippe Mora","false","https://image.tmdb.org/t/p/w300/jzYXHaEe8fnOXC3kn2SZnv2Dv2h.jpg","Howling III / Howling IV / Howling V / The Night Caller","Horror","","The Marsupials: The Howling III","Barry Otto|Max Fairchild|Imogen Annesley|Lee Biolos|Dagmar Bláhová"
"717","Howling IV: The Original Nightmare","1988","DVD","","tt0095334","95","John Hough","false","https://image.tmdb.org/t/p/w300/5CKiGsex1lz6hPTK47QRnqgZH3M.jpg","Howling III / Howling IV / Howling V / The Night Caller","Horror","","Howling IV: The Original Nightmare","Romy Walthall|Michael T. Weiss|Antony Hamilton|Susanne Severeid|Lamya Derval"
"718","Howling V: The Rebirth","1989","DVD","","tt0097534","96","Neal Sundstrom","false","https://image.tmdb.org/t/p/w300/irbRWCwIB1AONKlA4VzsYRkGmrK.jpg","Howling III / Howling IV / Howling V / The Night Caller","Horror","","Howling V: The Rebirth","Phil Davis|Victoria Catlin|Ben Cole|Mary Stavin|William Shockley"
"719","The Night Caller","1998","DVD","","tt0127702","91","Robert Malenfant","false","https://image.tmdb.org/t/p/w300/xkyBeemuhtJ9Sh7BLboFeCuldco.jpg","Howling III / Howling IV / Howling V / The Night Caller","Horror|Thriller","","The Night Caller","Shanna Reed|Tracy Nelson|Mary Crosby|Cyndi Pass|Eve Sigall"
"720","Ralph Breaks the Internet","2018","Blu-ray","","tt5848272","112","Rich Moore","true","https://image.tmdb.org/t/p/w300/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg","","Action|Adventure|Animation|Comedy|Family|Science Fiction","","Vilde Rolf smadrer internettet","John C. Reilly|Sarah Silverman|Gal Gadot|Taraji P. Henson|Jack McBrayer"
"721","Transformers","2007","DVD","","tt0418279","144","Michael Bay","true","https://image.tmdb.org/t/p/w300/1P7w3AImoEOWJX7nn3fdaKDfEQA.jpg","","Adventure|Science Fiction|Action","","Transformers","Shia LaBeouf|Megan Fox|Mark Ryan|Peter Cullen|Hugo Weaving"
"722","Transformers: Revenge of the Fallen","2009","DVD","","tt1055369","150","Michael Bay","false","https://image.tmdb.org/t/p/w300/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg","","Science Fiction|Action|Adventure","","Transformers: De faldnes hævn","Shia LaBeouf|Megan Fox|Peter Cullen|Hugo Weaving|Tony Todd"
"723","Buena Vista Social Club","1999","DVD","","tt0186508","105","Wim Wenders","false","https://image.tmdb.org/t/p/w300/b203Z3qwCRMLOY00XZh4qNQCwM4.jpg","","Documentary|Music","","Buena Vista Social Club","Compay Segundo|Eliades Ochoa|Ry Cooder|Joachim Cooder|Ibrahim Ferrer"
"724","Point Break","1991","DVD","","tt0102685","122","Kathryn Bigelow","false","https://image.tmdb.org/t/p/w300/tlbERIghrQ4oofqlbF7H0K0EYnx.jpg","","Action|Thriller|Crime","","Point Break","Keanu Reeves|Patrick Swayze|Lori Petty|Gary Busey|John C. McGinley"
"725","El Mariachi","1993","DVD","","tt0104815","81","Robert Rodriguez","false","https://image.tmdb.org/t/p/w300/zRh7K4SV1xQ419m8gzGITak51vc.jpg","","Action|Crime|Thriller|Western","","Dræberen","Carlos Gallardo|Consuelo Gómez|Jaime de Hoyos|Peter Marquardt|Reinol Martinez"
"726","The Big Blue","1988","DVD","","tt0095250","168","Luc Besson","false","https://image.tmdb.org/t/p/w300/3t5t7yaFiTJQlqxiTkXJMFZdkh3.jpg","","Romance|Adventure|Drama","","The Big Blue","Rosanna Arquette|Jean-Marc Barr|Jean Reno|Paul Shenar|Sergio Castellitto"
"727","What's Eating Gilbert Grape","1993","DVD","","tt0108550","118","Lasse Hallström","false","https://image.tmdb.org/t/p/w300/8FxWgsfDNosewo7H65oE4QkOb7g.jpg","","Romance|Drama","","Hva' så, Gilbert Grape?","Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Mary Steenburgen|Darlene Cates"
"728","Eddie the Eagle","2016","DVD","","tt1083452","106","Dexter Fletcher","false","https://image.tmdb.org/t/p/w300/r562gvTRVHnDSvG7MrKHEECSn1V.jpg","","Comedy|Drama|History|Adventure","","Eddie the Eagle","Taron Egerton|Hugh Jackman|Christopher Walken|Ania Sowinski|Mads Sjøgård Pettersen"
"729","Mission: Impossible","1996","DVD","","tt0117060","111","Brian De Palma","true","https://image.tmdb.org/t/p/w300/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg","","Adventure|Action|Thriller","","Mission: Impossible","Tom Cruise|Jon Voight|Emmanuelle Béart|Henry Czerny|Jean Reno"
"730","Mission: Impossible II","2000","DVD","","tt0120755","123","John Woo","true","https://image.tmdb.org/t/p/w300/hfnrual76gPeNFduhD4xzHWpfTw.jpg","","Adventure|Action|Thriller","","Mission: Impossible 2","Tom Cruise|Dougray Scott|Thandiwe Newton|Ving Rhames|Richard Roxburgh"
"731","Mission: Impossible III","2006","DVD","","tt0317919","126","J.J. Abrams","true","https://image.tmdb.org/t/p/w300/vKGYCpmQyV9uHybWDzXuII8Los5.jpg","","Adventure|Action|Thriller","","Mission: Impossible III","Tom Cruise|Philip Seymour Hoffman|Ving Rhames|Billy Crudup|Michelle Monaghan"
"732","Puss in Boots","2011","DVD","","tt0448694","90","Chris Miller","true","https://image.tmdb.org/t/p/w300/7a5Jzjr9TmffGy76y1SZhn3sCiz.jpg","","Action|Adventure|Animation|Comedy|Family","","Den bestøvlede kat","Antonio Banderas|Salma Hayek Pinault|Zach Galifianakis|Billy Bob Thornton|Amy Sedaris"
"733","Miami Vice","2006","DVD","","tt0430357","132","Michael Mann","false","https://image.tmdb.org/t/p/w300/iJPSls4taB09EUKtLj6FjFSprb3.jpg","","Action|Crime|Thriller","","Miami Vice","Colin Farrell|Jamie Foxx|Naomie Harris|巩俐|John Ortiz"
"734","The Wicker Man","2006","DVD","","tt0450345","102","Neil LaBute","false","https://image.tmdb.org/t/p/w300/9G6TBckQUKdx3dnn55abUCmonRX.jpg","","Horror|Mystery|Thriller","","The Wicker Man","Nicolas Cage|Ellen Burstyn|Kate Beahan|Frances Conroy|Molly Parker"
"735","Zookeeper","2011","Blu-ray","","tt1222817","102","Frank Coraci","false","https://image.tmdb.org/t/p/w300/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg","","Comedy|Romance|Family","","Zookeeper - Dyrenes Helt","Kevin James|Rosario Dawson|Leslie Bibb|Joe Rogan|Nat Faxon"
"736","Iron Man","2008","Blu-ray","","tt0371746","126","Jon Favreau","true","https://image.tmdb.org/t/p/w300/78lPtwv72eTNqFW9COBYI0dWDJa.jpg","","Action|Science Fiction|Adventure","","Iron Man","Robert Downey Jr.|Terrence Howard|Jeff Bridges|Gwyneth Paltrow|Leslie Bibb"
"737","Elysium","2013","Blu-ray","","tt1535108","109","Neill Blomkamp","false","https://image.tmdb.org/t/p/w300/uiiXHBd9oUrtUa4YqZiAoy05cRz.jpg","","Science Fiction|Action|Drama|Thriller","","Elysium","Matt Damon|Jodie Foster|Sharlto Copley|Diego Luna|Wagner Moura"
"738","Guardians of the Galaxy","2014","Blu-ray","","tt2015381","121","James Gunn","false","https://image.tmdb.org/t/p/w300/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg","","Action|Science Fiction|Adventure","","Guardians of the Galaxy","Chris Pratt|Zoe Saldaña|Dave Bautista|Vin Diesel|Bradley Cooper"
"739","District 9","2009","Blu-ray","","tt1136608","112","Neill Blomkamp","false","https://image.tmdb.org/t/p/w300/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg","","Science Fiction","","District 9","Sharlto Copley|Jason Cope|Nathalie Boltt|Sylvaine Strike|Elizabeth Mkandawie"
"740","Once Upon a Time in Mexico","2003","DVD","","tt0285823","102","Robert Rodriguez","false","https://image.tmdb.org/t/p/w300/bsHbVPpaOfmGlcLMG20HfrPv1hg.jpg","","Action|Crime|Thriller|Western","","Once Upon a Time in Mexico","Antonio Banderas|Johnny Depp|Cheech Marin|Salma Hayek Pinault|Mickey Rourke"
"741","Mr. Deeds","2002","DVD","","tt0280590","97","Steven Brill","false","https://image.tmdb.org/t/p/w300/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg","","Comedy|Romance","","Mr. Deeds","Adam Sandler|Winona Ryder|John Turturro|Allen Covert|Peter Gallagher"
"742","Night at the Museum: Battle of the Smithsonian","2009","DVD","","tt1078912","105","Shawn Levy","false","https://image.tmdb.org/t/p/w300/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg","","Adventure|Fantasy|Action|Comedy|Family","","Nat på museet 2","Ben Stiller|Amy Adams|Owen Wilson|Hank Azaria|Robin Williams"
"743","Melancholia","2011","DVD","","tt1527186","136","Lars von Trier","false","https://image.tmdb.org/t/p/w300/fMneszMiQuTKY8JUXrGGB5vwqJf.jpg","","Drama|Science Fiction","","Melancholia","Kirsten Dunst|Charlotte Gainsbourg|Kiefer Sutherland|Alexander Skarsgård|Cameron Spurr"
"744","Face/Off","1997","DVD","","tt0119094","139","John Woo","true","https://image.tmdb.org/t/p/w300/69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg","","Action|Crime|Science Fiction","","Face/Off","John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon"
"745","Outbreak","1995","DVD","","tt0114069","129","Wolfgang Petersen","true","https://image.tmdb.org/t/p/w300/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg","","Action|Drama|Science Fiction|Thriller","","Outbreak","Dustin Hoffman|Rene Russo|Morgan Freeman|Kevin Spacey|Cuba Gooding Jr."
"746","One Missed Call","2003","DVD","","tt0366292","112","Takashi Miike","true","https://image.tmdb.org/t/p/w300/8ujSEEePCVMyi7Mt1RQMXd6SWmy.jpg","","Horror|Mystery|Fantasy","","Mistet opkald","柴咲コウ|堤真一|吹石一恵|永田杏奈|井田篤"
"747","Shrek Forever After","2010","DVD","","tt0892791","93","Mike Mitchell","true","https://image.tmdb.org/t/p/w300/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg","","Comedy|Adventure|Fantasy|Animation|Family","","Shrek den lykkelige","Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Walt Dohrn"
"748","Shrek the Third","2007","DVD","","tt0413267","93","Chris Miller","true","https://image.tmdb.org/t/p/w300/n4SexGGQzI26E269tfpa80MZaGV.jpg","","Fantasy|Adventure|Animation|Comedy|Family","","Shrek den tredje","Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews"
"749","Kung Fu Panda 2","2011","DVD","","tt1302011","91","Jennifer Yuh Nelson","true","https://image.tmdb.org/t/p/w300/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg","","Animation|Family|Comedy|Action","","Kung Fu Panda 2","Jack Black|Angelina Jolie|Dustin Hoffman|Gary Oldman|Jackie Chan"
"750","The Princess and the Frog","2009","DVD","","tt0780521","98","Ron Clements","true","https://image.tmdb.org/t/p/w300/yprv5PbnEksoVj2v6XEnDBg9joR.jpg","","Animation|Romance|Fantasy|Family","","Prinsessen og frøen","Anika Noni Rose|Bruno Campos|Jim Cummings|Michael-Leon Wooley|Keith David"
"751","The Road to El Dorado","2000","DVD","","tt0138749","90","Bibo Bergeron","true","https://image.tmdb.org/t/p/w300/tQuqhUBACMcGqCvliHxpJreBfXC.jpg","","Family|Adventure|Animation|Comedy|Fantasy","","Vejen til El Dorado","Kenneth Branagh|Kevin Kline|Rosie Perez|Armand Assante|Edward James Olmos"
"752","Indiana Jones and the Last Crusade","1989","DVD","","tt0097576","127","Steven Spielberg","true","https://image.tmdb.org/t/p/w300/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg","","Adventure|Action","","Indiana Jones og det sidste korstog","Harrison Ford|Sean Connery|Denholm Elliott|Alison Doody|John Rhys-Davies"
"753","Indiana Jones and the Kingdom of the Crystal Skull","2008","DVD","","tt0367882","122","Steven Spielberg","true","https://image.tmdb.org/t/p/w300/56As6XEM1flWvprX4LgkPl8ii4K.jpg","","Adventure|Action","","Indiana Jones og krystalkraniets kongerige","Harrison Ford|Cate Blanchett|Karen Allen|Shia LaBeouf|Ray Winstone"
"754","Indiana Jones and the Temple of Doom","1984","DVD","","tt0087469","118","Steven Spielberg","true","https://image.tmdb.org/t/p/w300/gpdVNUaa4LhRMLfJOPj1AZdhAZ3.jpg","","Adventure|Action","","Indiana Jones og templets forbandelse","Harrison Ford|Kate Capshaw|Ke Huy Quan|Amrish Puri|Roshan Seth"
"755","Raiders of the Lost Ark","1981","DVD","","tt0082971","115","Steven Spielberg","true","https://image.tmdb.org/t/p/w300/ceG9VzoRAVGwivFU403Wc3AHRys.jpg","","Adventure|Action","","Jagten på den forsvundne skat","Harrison Ford|Karen Allen|Paul Freeman|John Rhys-Davies|Ronald Lacey"
"756","Tombstone","1993","VHS","","tt0108358","130","George P. Cosmatos","false","https://image.tmdb.org/t/p/w300/wGFCvylul8iEQhJOKfwZGGvXMzA.jpg","","Western|Action","","Tombstone","Kurt Russell|Val Kilmer|Michael Biehn|Powers Boothe|Robert John Burke"
"757","The Mummy","1999","VHS","","tt0120616","124","Stephen Sommers","false","https://image.tmdb.org/t/p/w300/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg","","Adventure|Action|Fantasy","","Mumien","Brendan Fraser|Rachel Weisz|John Hannah|Arnold Vosloo|Patricia Velásquez"
"758","Braveheart","1995","VHS","","tt0112573","178","Mel Gibson","true","https://image.tmdb.org/t/p/w300/or1gBugydmjToAEq7OZY0owwFk.jpg","","Action|Drama|History|War","","Braveheart","Mel Gibson|Catherine McCormack|Sophie Marceau|Patrick McGoohan|Angus Macfadyen"
"759","Alien³","1992","VHS","","tt0103644","114","David Fincher","false","https://image.tmdb.org/t/p/w300/xh5wI0UoW7DfS1IyLy3d2CgrCEP.jpg","","Science Fiction|Action|Horror","","Alien³","Sigourney Weaver|Charles S. Dutton|Charles Dance|Paul McGann|Brian Glover"
